age,residence_type,address,education_level,job_type,number_years_at_job,marital_status,num_tickets_purchased,last_ticket_purchase_year,other_tickets_purchased,gym_membership_ind,prior_year_spend,prior_year_spend_external,primary_credit_card,last_activity_social,other_streaming_services,cable_provider,search_history_summary,rating_history,promotion_type,conversion_ind,ltv
38,S,"9058 Hodge Point, Rickport, TX 76735",grad_high_school,service,5,1,0.0,,"['c', 'bxb', 'fb', 'p', 'fb', 'fb', 'c', 'c', 'bsb', 'c']",1,6.02,,,,0,nan,"['QSRfurnitureclips.com', 'dailycampingclips.com', 'dailytechreport.com']",,bronze,0.0,0.0
56,S,"9931 Larry Locks, South Shawna, CA 91245",some_college,service,6,1,7.0,2016.0,"['c', 'fb', 'bsb', 'c', 'c', 'bxb', 'fb', 'bsb', 'bsb', 'fb']",1,37.73,257.15,maincard,,5,nan,"['globalbooksreport.com', 'firstrecipes.com', 'globalpoliticsclips.com', 'totalwildlifeinfo.com', 'UBCfurnitureinfo.com']",,silver,1.0,2009.339210977061
47,S,"5818 Melissa Mall, Jenniferfurt, CA 93508",grad_college,childcare,10,1,0.0,,"['fb', 'fb', 'fb', 'fb', 'fb', 'c', 'bsb', 'bxb', 'c', 'bxb']",0,22.77,309.67,pursuit,2018-11-28,5,nan,"['firstfinanceclips.com', 'totalmarket.com']",,bronze,0.0,0.0
33,U,"0058 Schmidt Points, Davidland, CO 81452",some_college,marketing,4,1,2.0,2018.0,"['bxb', 'fb', 'fb', 'bsb', 'bsb', 'c', 'fb', 'c', 'bsb', 's']",0,21.22,,,,2,Spectral,"['globalwrestlerreport.com', 'firstwildlifemagazine.com', 'nationaltechmagazine.com', 'premierfurniturereport.com', 'premiertechclips.com']",,bronze,0.0,0.0
63,S,"17644 Kristin Freeway Unit 469, East Leon, FL 34987",grad_high_school,service,12,1,2.0,2022.0,,1,91.27,221.22,pursuit,2022-12-21,1,Infinity,"['premierfurnitureinfo.com', 'premierfinancemagazine.com', 'actioncampingnews.com']",,gold,1.0,3243.4840161200736
40,U,"472 Stephanie Overpass Unit 262, Patriciabury, CA 94100",phd,finance,9,1,0.0,,['c'],1,22.92,508.47,maincard,,1,nan,"['globaltechreport.com', 'firstsportsclips.com', 'totalfinanceclips.com']",,gold,1.0,2461.224403801628
37,U,"72241 Alison Mount Apt. 538, North Hollyview, CA 94944",masters_professional,none,12,1,43.0,2011.0,"['c', 'fb', 'fb', 's', 'c', 'bsb', 'fb', 'fb', 'bsb', 'bsb']",1,13.42,61.63,maincard,2016-06-27,5,DefecTV,"['totalbooksreport.com', 'nationalcampingmagazine.com', 'majorcampingclips.com', 'UBCwrestlerinfo.com']",,silver,1.0,3267.4948368473456
27,U,"0011 Anderson Loop Apt. 901, Webbport, TX 78798",grad_high_school,service,7,1,1.0,2022.0,"['c', 'bsb', 's', 'c', 's', 'c', 'bsb', 'fb', 'fb', 'bsb']",1,107.68,845.31,passport,2021-03-04,1,nan,"['globalfinancemagazine.com', 'majorrecipesclips.com', 'actionwildlifereport.com']",,gold,1.0,3098.0201599159236
58,U,"993 Clark Garden, Kellyland, FL 34317",no_hs_diploma,service,11,0,1.0,2016.0,"['fb', 'bsb', 'fb', 'fb', 'bxb', 'c', 's', 'c']",0,82.83,,,,5,Spectral,"['premierwildlifemagazine.com', 'totalcampingreport.com', 'firstbooksreport.com']",,gold,0.0,0.0
43,U,"1739 Dana Course, Debraburgh, NH 3085",grad_college,education,8,1,4.0,2012.0,"['fb', 'fb', 'c', 'bsb', 'fb']",0,8.07,233.57,passport,,2,Spectral,"['UBCmarket.com', 'majorrecipes.com', 'actiontechnews.com']",,silver,1.0,1862.9683793722484
39,S,"279 Miranda Loop, Youngview, CO 81150",no_hs_diploma,healthcare,10,1,2.0,2016.0,"['c', 'bxb', 'bxb', 'fb', 'bsb', 'c']",0,26.73,128.94,maincard,2016-09-17,0,Infinity,"['premieroutdoorinfo.com', 'firstrecipesmagazine.com', 'politics.com', 'dailycampingclips.com']",,silver,1.0,1965.9361097082406
48,S,"3469 Rachel Mission Apt. 719, North Kelli, TX 76842",some_college,childcare,8,1,0.0,,,1,7.41,262.66,SLAMEX,,2,Infinity,"['dailycampingmagazine.com', 'nationalmarket.com', 'totalmarketinfo.com']",,bronze,0.0,0.0
61,S,"0986 Robles Creek Unit 760, East Jessicaton, CA 95929",grad_high_school,,8,1,4.0,2015.0,['bsb'],1,3.74,107.47,maincard,2016-04-30,4,Spectral,"['dailytechclips.com', 'majoroutdoornews.com']",4,gold,1.0,953.9501787242486
38,U,"029 Wells Spring, Lake Stone Cold, TX 75270",grad_college,finance,13,0,5.0,2011.0,"['c', 's', 'bxb', 'fb', 'fb', 's', 'fb', 'c', 'bxb', 'bsb']",0,0.25,129.57,passport,,4,Infinity,"['UBCfightingreport.com', 'UBCrecipesmagazine.com', 'dailybooksinfo.com', 'campingnews.com']",,silver,0.0,0.0
61,R,"925 Kristin Coves, South Christinemouth, CA 90714",masters_professional,finance,13,1,0.0,,"['c', 'c', 'bsb', 'fb', 'fb', 'fb', 'bxb', 'c', 'fb', 'bxb']",1,47.91,104.44,SLAMEX,2016-04-07,3,Infinity,"['techclips.com', 'dailytechmagazine.com', 'nationalfinancemagazine.com', 'marketmagazine.com']",,bronze,0.0,0.0
30,U,"64189 Daniel Pike Apt. 252, Shawnfort, OH 45850",no_hs_diploma,service,10,0,6.0,2022.0,"['bsb', 'c', 'c', 'fb', 'bsb', 'bxb', 'c', 'fb', 's', 'fb']",1,25.8,43.51,maincard,2018-06-30,1,nan,"['majormarketreport.com', 'premierwildlifeinfo.com', 'actionbooksnews.com', 'firstcampingclips.com']","3, 2",bronze,1.0,2783.398181496405
29,U,"754 William Extension, East Luke, CA 95223",some_college,childcare,6,1,22.0,2015.0,"['c', 'fb', 'bsb', 'bsb', 'bxb', 'bsb', 'bsb', 'fb', 'fb', 'bsb']",0,6.69,127.36,passport,2016-04-13,1,DefecTV,"['nationalmarketreport.com', 'firstcampingnews.com', 'actionfinancereport.com']",,gold,1.0,2486.718857522369
70,U,"114 Stanley Vista Unit 745, New Michaela, CA 93227",no_hs_diploma,retail,7,1,0.0,,"['s', 'c', 'fb', 'fb', 'bxb', 'fb', 's', 'fb', 'c', 's']",1,,22.06,passport,2020-01-14,1,nan,"['dailysportnews.com', 'nationalbooksmagazine.com', 'actionmarketclips.com']",,gold,1.0,75.73163676689848
40,S,"5977 Jennifer Meadow Unit 752, East Sandraside, CA 94700",masters_professional,healthcare,8,0,5.0,2021.0,['bxb'],0,7.82,404.4,SLAMEX,,5,Infinity,"['QSRwrestlermagazine.com', 'majorfurnitureclips.com', 'totalcampinginfo.com', 'QSRfinanceclips.com', 'UBCmarketclips.com', 'majorwildlife.com']",,bronze,0.0,0.0
62,U,"71517 Chelsea Grove Apt. 021, Calhounmouth, FL 33758",no_hs_diploma,retail,9,1,6.0,2015.0,"['fb', 'bsb', 's', 'bxb', 'fb', 'fb', 'fb', 's', 'c', 'fb']",0,11.6,34.5,pursuit,,2,Fish Network,"['dailycampingreport.com', 'nationaloutdoorclips.com', 'firsttech.com']",,silver,1.0,1100.310670185123
43,U,"360 Vasquez Wall Unit 897, Hamiltonberg, IL 60539",some_college,tech,10,1,4.0,2013.0,"['fb', 'fb', 'bsb']",0,12.55,75.39,SLAMEX,2019-10-22,1,nan,"['sportsreport.com', 'QSRmarketclips.com', 'globalwrestlerinfo.com']",,bronze,0.0,0.0
73,S,"1577 David Pines Apt. 897, Port Amberview, NY 13677",no_hs_diploma,retail,14,1,4.0,2017.0,"['c', 'bsb']",1,,258.19,pursuit,,1,Fish network,"['UBCfurnituremagazine.com', 'firstwrestlingreport.com', 'outdoor.com']",,silver,0.0,0.0
28,U,"24340 Lisa Turnpike, Stonefurt, CA 92165",grad_college,education,7,1,0.0,,"['bxb', 'bxb', 's', 'fb', 'fb', 'fb', 'bxb', 'c', 's', 'fb']",0,39.89,120.51,pursuit,2018-09-18,1,ShrewTube,"['globaltechreport.com', 'nationaloutdoormagazine.com', 'furnitureinfo.com']",,gold,1.0,1502.5240214321052
59,U,"52091 Thomas Place Unit 621, Stoneborough, TX 76803",grad_high_school,,14,0,0.0,,,1,,2.98,SLAMEX,2022-06-22,1,Spectral,"['globalwrestlerclips.com', 'majorwrestlerinfo.com', 'booksreport.com', 'globaloutdoor.com', 'dailybooksclips.com']",,silver,0.0,0.0
30,S,"77392 Davis Square, South Shawna, CA 91245",grad_high_school,service,10,1,6.0,2018.0,"['s', 'c', 's', 'bsb', 'bxb']",1,2.56,77.37,pursuit,,2,Spectral,"['wrestling.com', 'dailysportinfo.com', 'UBCwrestlernews.com']",,silver,1.0,2033.928432624069
21,U,"1965 Smith View Apt. 227, Teresachester, CA 93387",no_hs_diploma,retail,1,0,0.0,,['bxb'],0,59.64,271.41,SLAMEX,2022-04-15,3,Infinity,"['QSRwrestlingclips.com', 'majorrecipesinfo.com', 'dailyfinanceinfo.com', 'dailyrecipesnews.com', 'UBCwildlifemagazine.com']",,bronze,0.0,0.0
30,S,"923 Julie Forges Apt. 975, East Alexandria, CO 81339",masters_professional,legal,10,1,40.0,2013.0,"['s', 's', 'fb', 'bxb', 'bsb', 'c', 's', 'c', 'bsb', 'bxb']",1,5.71,21.34,passport,2021-10-06,5,nan,"['UBCpolitics.com', 'nationalcampinginfo.com', 'globalbooksreport.com', 'actionwrestlinginfo.com', 'totalwrestler.com']","5, 5, 5, 5, 5, 5, 5, 5, 5",bronze,1.0,4339.292954677482
36,U,"4124 Keith Fields, Silvastad, CA 91438",no_hs_diploma,none,9,1,7.0,2018.0,"['bsb', 'fb', 'fb', 's', 'bxb', 'fb', 's', 'fb', 'bxb', 'c']",0,35.12,191.13,maincard,2019-04-08,4,ShrewTube,"['wildlifenews.com', 'totalpoliticsinfo.com', 'UBCpoliticsinfo.com', 'QSRbooksmagazine.com']",,gold,1.0,2224.9499385165623
42,U,"4697 Adrian Islands, Cruzberg, AZ 85094",grad_high_school,none,10,1,0.0,,['bsb'],0,2.98,198.85,passport,,4,Spectral,"['actionmarketinfo.com', 'globalfinanceclips.com', 'nationaloutdoorreport.com', 'majormarketinfo.com']",,silver,0.0,0.0
31,S,"0435 Brewer Vista Unit 191, Lake Tina, OK 74035",masters_professional,business,11,0,6.0,2010.0,"['fb', 'fb', 'bxb', 'bsb', 'fb', 'bxb', 'fb', 'bxb', 'c', 'bxb']",1,16.79,146.89,pursuit,,1,nan,"['premieroutdoornews.com', 'furniture.com', 'majorfurniture.com', 'QSRtech.com', 'firstbooks.com']",,gold,1.0,1762.207996200084
59,U,"766 Alex Glens, Robertchester, CA 96043",some_college,service,6,1,6.0,2019.0,"['s', 'p', 'c', 'c', 'fb']",1,,81.1,maincard,,2,DefecTV,"['dailyfurniturereport.com', 'totalbooksnews.com', 'QSRsportnews.com', 'wrestlinginfo.com', 'dailycampingreport.com']",,silver,1.0,1817.5152690631398
37,S,"36854 Brandon Field Unit 024, Lesliestad, FL 32868",some_college,retail,8,1,0.0,,"['fb', 's', 'fb', 'c', 'fb', 'bxb', 's', 'c', 'bsb', 'fb']",1,30.04,346.52,maincard,2021-10-23,2,Infinity,"['QSRoutdoor.com', 'premiermarketnews.com', 'booksnews.com', 'totaltech.com', 'majorfurniture.com']",,silver,0.0,0.0
23,U,"76898 Jackson Path, Howardmouth, CA 90266",grad_college,retail,3,0,1.0,2022.0,,0,77.44,1.97,passport,2022-03-19,2,Infinity,['dailywrestlingreport.com'],,bronze,1.0,4069.799394368419
79,U,"673 Stacey Plaza Apt. 611, Marytown, IL 62428",grad_college,business,5,1,20.0,2010.0,"['fb', 'fb', 's', 'c', 's', 'fb', 'bsb', 'fb', 'bsb', 'fb']",0,,,,,5,DefecTV,"['QSRtechclips.com', 'majorpoliticsclips.com', 'QSRcampingmagazine.com']",,gold,0.0,0.0
37,U,"612 Kristine Extension Apt. 481, West Karen, CA 90806",phd,business,15,1,7.0,2019.0,"['fb', 'bxb', 'fb', 'bxb']",1,74.56,6.52,passport,,1,Infinity,"['furnitureclips.com', 'majorsportinfo.com', 'nationalwildlifeclips.com']",,gold,1.0,4270.477160456828
29,S,"88189 John Isle Unit 211, North Patrickmouth, FL 33081",masters_professional,marketing,9,1,0.0,,,1,5.67,,,,5,Fish Network,"['firstrecipesnews.com', 'majorwrestlerinfo.com', 'totaltechinfo.com', 'dailymarketclips.com', 'firstcampinginfo.com', 'majorpoliticsnews.com']",,bronze,0.0,0.0
53,U,"94796 Davis Alley, East Edwardtown, CO 81005",grad_college,education,6,1,0.0,,,1,1.96,12.44,SLAMEX,,1,Spectral,"['globalwildlifemagazine.com', 'QSRcamping.com', 'actionsport.com']",,silver,0.0,0.0
52,U,"923 Garcia Terrace Unit 489, Mckenzieton, VA 24493",grad_high_school,retail,12,1,2.0,2019.0,"['c', 'bxb', 'fb', 'fb', 'bxb', 's', 'fb', 's', 'bsb']",0,0.62,70.38,passport,,4,Infinity,"['globalwrestlerreport.com', 'totalbooks.com', 'premiermarketreport.com', 'firstmarketclips.com', 'premiermarket.com']",,gold,1.0,1429.12644168563
53,U,"3618 Scott Stream Apt. 698, Tylerchester, MI 49668",grad_college,,9,1,0.0,,"['fb', 'fb', 'bsb', 'bxb', 'fb', 'bsb', 'bsb']",1,19.17,214.89,passport,2018-04-19,1,Spectral,"['wildlifereport.com', 'dailymarket.com', 'dailywildlifereport.com', 'nationalsportsreport.com']",,bronze,0.0,0.0
28,S,"731 Cole Road Unit 478, Gibsonmouth, MO 65768",grad_high_school,service,5,1,2.0,2015.0,"['c', 'bsb', 'bsb', 'bxb', 'fb', 'fb', 'c']",0,4.7,64.32,maincard,2018-06-10,2,DefecTV,"['nationalmarketnews.com', 'nationalbooksreport.com', 'globalmarketmagazine.com']",,silver,1.0,1907.3264366276255
59,S,"09130 Terry Square, Lake Lawrencemouth, CA 94108",grad_high_school,government,6,1,3.0,2014.0,,1,29.62,3.3,pursuit,,3,ShrewTube,"['wildlifereport.com', 'totalpoliticsinfo.com', 'dailypolitics.com']",4,bronze,0.0,0.0
62,S,"773 Jones Alley, Larryton, CA 94363",masters_professional,healthcare,11,1,0.0,,['c'],1,,,,2023-01-24,3,nan,"['dailytechnews.com', 'premieroutdoornews.com', 'dailyfinance.com', 'politics.com', 'totalpoliticsinfo.com', 'majorcampingreport.com', 'firstmarketinfo.com']",,gold,0.0,0.0
27,U,"33549 Bond Islands, Port Tinabury, CA 93786",some_college,business,6,1,3.0,2022.0,"['bsb', 'bxb', 'bsb', 'c', 'fb']",1,57.75,145.35,pursuit,2017-03-13,1,ShrewTube,"['sportinfo.com', 'QSRsportsmagazine.com', 'nationalpoliticsinfo.com']",,bronze,1.0,3010.2611784426117
56,S,"688 Ray Tunnel Apt. 704, Port Tracyshire, TX 75660",grad_high_school,,13,0,3.0,2010.0,"['fb', 'p', 'fb', 'c', 'bsb', 'fb', 'bxb', 'fb', 'fb', 'c']",0,0.43,81.33,passport,2019-07-15,4,Spectral,"['globalwrestlingnews.com', 'actionmarketreport.com', 'UBCoutdoormagazine.com', 'premiertechnews.com']",,bronze,0.0,0.0
46,U,"975 Miller Spurs Apt. 821, Stephenhaven, CO 80490",grad_college,tech,9,1,2.0,2021.0,['bxb'],0,18.15,23.95,passport,,1,DefecTV,"['premiermarketreport.com', 'totalfinancemagazine.com', 'actionfurniturereport.com', 'booksreport.com', 'majorwrestlerreport.com']",,gold,1.0,2768.5918514400846
33,S,"538 Glass Track, South Chad, AZ 85693",grad_high_school,business,11,1,0.0,,"['fb', 'c', 'fb', 'fb', 's', 'bxb', 's', 'c', 'bxb', 'bxb']",0,,74.14,maincard,,1,nan,"['majorwrestlernews.com', 'dailymarketreport.com', 'QSRwildlife.com', 'dailyrecipesnews.com', 'dailyoutdoornews.com']",,gold,1.0,1217.522250376188
47,U,"1432 Green Manors Apt. 866, Miguelbury, CA 95852",grad_college,government,8,1,10.0,2015.0,"['fb', 'fb', 'bsb', 'bxb', 'c', 'bxb', 'c', 'fb', 'fb', 'fb']",1,,59.03,maincard,2021-02-04,5,nan,"['marketinfo.com', 'firstcampingnews.com']",,bronze,1.0,1906.162048659865
76,U,"2762 Mary Junctions Apt. 024, South Lindafort, CA 96024",grad_college,business,10,1,5.0,2022.0,,0,47.4,10.19,locate,,3,DefecTV,"['majorbooksclips.com', 'wildlifemagazine.com', 'firstcampingmagazine.com', 'UBCfinancereport.com']","4, 5",bronze,0.0,0.0
50,S,"80517 Gonzalez Centers Apt. 172, Torresbury, TX 78354",some_college,marketing,11,1,8.0,2010.0,"['fb', 'bxb', 'c', 'c', 'bxb', 'c', 'fb', 'fb', 'bsb']",0,10.41,6.31,pursuit,2018-04-22,1,Spectral,"['QSRoutdoorreport.com', 'nationalmarketclips.com', 'actionwrestlermagazine.com', 'nationalfinancenews.com', 'dailyrecipesinfo.com']",,gold,1.0,2137.435506984818
37,S,"2188 Chloe Heights, Schneiderburgh, CA 94957",no_hs_diploma,government,17,0,2.0,2018.0,"['bsb', 'c', 's', 'fb', 'bsb', 'bxb', 's']",0,4.39,154.17,maincard,2021-06-25,5,Spectral,"['nationalwrestlermagazine.com', 'QSRbooksreport.com', 'nationalcampingreport.com', 'firstwrestlingmagazine.com']",,silver,1.0,2689.2749953688462
53,U,"542 West Plains Apt. 449, South Charlesfort, CA 93635",grad_high_school,service,7,1,0.0,,"['bxb', 'bsb']",1,1.09,31.58,maincard,2022-07-14,3,nan,"['nationaltechinfo.com', 'dailybooksmagazine.com', 'globalwrestlerinfo.com', 'firstwrestling.com', 'majorwildlifeclips.com']",,gold,1.0,1256.6723063663023
20,S,"7510 Fisher Run Apt. 372, Kirkmouth, CA 93556",no_hs_diploma,retail,1,0,0.0,,['c'],0,5.86,21.88,passport,2018-02-24,5,Spectral,"['politicsnews.com', 'dailycamping.com', 'globalbooksreport.com']",,bronze,1.0,377.7194331391385
40,S,"81080 Wagner Ramp, Lawrencestad, CA 91701",some_college,,8,1,0.0,,,1,,65.16,SLAMEX,,3,Spectral,"['globalbooksreport.com', 'globalpoliticsmagazine.com', 'dailyoutdoor.com', 'firsttechreport.com', 'actionrecipesmagazine.com']",,gold,1.0,906.3753696800857
57,U,"822 Smith Via, North Timothy, TX 77079",grad_college,tech,12,0,0.0,,"['bxb', 's', 'fb', 'c', 'fb']",0,9.25,331.86,passport,,2,DefecTV,"['globalmarketinfo.com', 'majormarketmagazine.com', 'nationalcampingclips.com', 'actioncampingmagazine.com', 'marketclips.com', 'totalmarketnews.com', 'majormarketclips.com']",,bronze,0.0,0.0
75,S,"0778 Andrea Square, Christianport, NE 68319",masters_professional,education,7,1,9.0,2016.0,"['fb', 'bsb', 'bxb', 'c', 'bsb', 'fb']",0,54.92,85.76,maincard,2016-10-28,2,Infinity,"['majoroutdoor.com', 'globalwrestlingclips.com', 'dailywildlifenews.com', 'actionbooksclips.com', 'dailyoutdoornews.com']",,bronze,0.0,0.0
33,U,"154 Wilkerson Fork, Nicholasberg, FL 34790",some_college,,6,1,13.0,2018.0,['fb'],0,,115.59,SLAMEX,2018-10-13,1,Infinity,"['actionmarket.com', 'UBCfinancenews.com', 'financeclips.com']","3, 4",bronze,1.0,1983.150610166528
49,U,"7757 Andrew Crossroad, Bassstad, FL 34265",grad_college,,10,1,8.0,2014.0,,0,11.94,308.17,maincard,,3,nan,"['UBCwrestlerclips.com', 'UBCcampingnews.com', 'totalrecipesclips.com', 'UBCtechreport.com', 'actioncampinginfo.com', 'UBCwrestlerinfo.com', 'UBCwrestlingnews.com']",1,gold,1.0,2305.31907902787
41,S,"61747 Jamie Mission Unit 303, Lake Ericshire, CA 91605",no_hs_diploma,service,15,0,7.0,2017.0,"['bsb', 'fb']",0,25.04,439.34,maincard,,3,ShrewTube,"['actionwildlifeclips.com', 'politicsmagazine.com', 'UBCtechclips.com', 'nationalbooksclips.com']",,bronze,0.0,0.0
26,S,"441 Dixon Fields Apt. 080, Jonesburgh, CA 91389",grad_high_school,education,6,1,1.0,2022.0,"['c', 'bxb', 'c', 'c', 'bsb', 'fb', 'fb', 'fb', 'fb', 'fb']",0,69.59,309.17,maincard,,5,DefecTV,"['politicsinfo.com', 'dailybooksclips.com', 'QSRwrestlingnews.com']",,gold,1.0,2626.796582199405
52,U,"5691 Sutton Underpass Unit 821, Nancyside, TX 77098",grad_high_school,retail,12,0,0.0,,"['fb', 'fb', 'fb', 's', 'c', 'bxb', 'bsb', 'fb', 'c', 'fb']",0,,474.85,passport,,3,Spectral,"['nationalrecipes.com', 'totalwildlifeinfo.com', 'booksclips.com', 'techmagazine.com', 'totalfurniture.com', 'actionbooksclips.com']",,gold,1.0,341.03659559796256
66,S,"00703 Woods Point Apt. 279, Sellerstown, CA 94099",grad_high_school,retail,11,1,2.0,2015.0,"['fb', 'fb', 'c', 'fb', 's', 'fb', 'fb', 'fb', 'fb', 'fb']",1,6.57,312.46,passport,2016-10-27,1,Suboptimal,"['nationaltechreport.com', 'QSRfurniturenews.com', 'actiontechinfo.com', 'firstrecipesclips.com', 'nationalfinancereport.com']",,bronze,0.0,0.0
56,S,"822 Peters Road Unit 076, East Cody, CA 93652",some_college,retail,11,1,10.0,2019.0,"['fb', 'c', 'fb', 'fb']",1,,14.07,SLAMEX,,1,Infinity,"['nationalrecipes.com', 'dailybooksmagazine.com', 'dailywildlifenews.com']",,silver,1.0,1253.4635237424181
26,U,"44829 Antonio Forges, Ericksonmouth, WA 98106",grad_high_school,business,3,0,0.0,,"['bsb', 'fb', 'fb', 'fb', 'bxb', 'fb', 'fb', 'bsb', 'bxb', 'fb']",0,49.95,1020.85,SLAMEX,2020-08-06,2,Spectral,"['dailyfinanceclips.com', 'QSRfinance.com', 'globalbooksreport.com']",,silver,1.0,1987.416797632368
65,U,"941 Shirley Skyway, South Georgeborough, CA 94330",grad_college,healthcare,12,1,1.0,2021.0,"['fb', 'fb', 'p', 'fb', 'c', 'fb', 'fb', 'bsb', 'c', 'p']",0,3.05,61.11,passport,,1,DefecTV,"['QSRfurnitureinfo.com', 'marketclips.com', 'nationaloutdoor.com']",,silver,1.0,1272.1820495939796
68,U,"048 Rogers Inlet, Mckayland, CA 91090",grad_high_school,retail,11,1,4.0,2012.0,"['bxb', 'bsb']",0,21.56,72.61,passport,2022-02-24,2,Spectral,"['QSRtechreport.com', 'premierfurniture.com', 'UBCwildlifereport.com']",,silver,0.0,0.0
44,U,"067 Kelly Views Apt. 809, New Markfort, CA 92056",grad_college,tech,10,1,1.0,2014.0,"['fb', 'fb', 'bxb']",0,,126.01,passport,,2,Infinity,"['nationalcampingmagazine.com', 'majormarketnews.com']",,bronze,0.0,0.0
23,S,"5137 Carrillo Village Apt. 108, Mccoytown, CA 91335",grad_high_school,childcare,3,1,0.0,,"['fb', 'c', 'fb', 'bxb', 'c', 'fb', 'fb', 'fb']",0,23.2,183.46,SLAMEX,2018-10-25,5,ShrewTube,"['totalwrestlingnews.com', 'totalpolitics.com', 'nationalwildlifemagazine.com']",,silver,0.0,0.0
24,U,"185 Kristina Plaza, North Angel, CA 90412",grad_college,education,3,0,0.0,,"['bxb', 'bsb', 'fb', 'bsb']",0,,91.25,maincard,,3,Fish Network,"['totalfurniturereport.com', 'firstmarketreport.com', 'UBCmarketclips.com', 'firsttech.com', 'campingclips.com', 'premieroutdoorreport.com', 'majormarketinfo.com']",,gold,1.0,1277.0048873657142
59,U,"5357 Leach Street, Teresachester, CA 93387",no_hs_diploma,service,12,1,5.0,2011.0,"['fb', 's', 'fb', 'c', 'bxb', 'fb', 's', 'fb', 'p', 'bsb']",0,3.88,,,2018-05-17,2,nan,['nationalfurnitureclips.com'],,bronze,0.0,0.0
26,U,"08538 Mays Mews Apt. 196, West Karen, CA 90806",grad_college,,6,1,0.0,,"['fb', 'fb']",1,,,,2020-04-06,3,Infinity,['wrestlingreport.com'],,gold,0.0,0.0
36,U,"46742 Jones Burg, Sweeneyville, CA 94370",masters_professional,healthcare,8,1,0.0,,['fb'],1,29.84,44.87,passport,2021-10-11,1,Infinity,['premierfinanceinfo.com'],,bronze,1.0,2210.839836128495
56,S,"79464 Hickman Spurs Apt. 743, Pageside, CA 94266",masters_professional,marketing,13,1,4.0,2010.0,"['fb', 'bsb', 'fb', 'fb']",0,4.2,167.97,SLAMEX,,1,DefecTV,"['actionbooks.com', 'QSRcamping.com', 'majortechreport.com', 'actionoutdoorinfo.com']",,bronze,1.0,1482.3514423979648
32,U,"661 Karen Manor Unit 535, Douglasport, CA 92056",grad_college,,4,1,0.0,,"['bxb', 'fb', 's', 'c', 'fb', 'fb', 'bxb']",0,24.07,,,2021-01-07,2,Fish network,"['premiertechmagazine.com', 'nationalfinancemagazine.com']",,bronze,0.0,0.0
49,U,"59342 Burke Garden, Lake Stephanieton, TX 78048",masters_professional,marketing,12,1,0.0,,"['p', 's', 'fb', 'c', 'c', 'bsb', 'fb', 'c']",0,3.36,41.27,maincard,2020-10-06,2,Spectral,"['dailytech.com', 'premierpolitics.com', 'QSRrecipesmagazine.com', 'dailyoutdoorclips.com', 'firstsport.com']",,gold,1.0,1818.260120671292
23,S,"8803 Smith Cape, East Timothyhaven, WI 54127",grad_high_school,none,1,0,0.0,,['c'],0,,42.71,SLAMEX,,1,DefecTV,"['wildlifereport.com', 'majorwrestlerclips.com', 'globalfightinginfo.com', 'firstfurnituremagazine.com']",,silver,1.0,933.2145126730057
61,S,"07507 Linda Knoll, North Maria, CA 90666",grad_college,service,10,1,2.0,2016.0,,0,11.46,125.68,locate,,5,Spectral,"['globalbooksmagazine.com', 'totalfinancemagazine.com', 'nationalfurniturereport.com']",,gold,1.0,1577.0941681509476
23,S,"12267 Howell Keys, Lake Shellyborough, CA 91510",no_hs_diploma,service,3,0,1.0,2020.0,,0,,219.7,pursuit,,1,Fish Network,"['furniturereport.com', 'premierpoliticsclips.com', 'majortechreport.com', 'actionwildlifereport.com']",,bronze,0.0,0.0
45,U,"965 Phillips Crescent Unit 961, Richardland, CA 90150",grad_high_school,service,17,1,12.0,2016.0,"['fb', 's', 'fb', 'bsb', 'fb', 'fb', 'c', 'c', 'bsb', 'fb']",0,8.52,,,2022-01-29,3,Suboptimal,"['dailyoutdoormagazine.com', 'totaloutdoormagazine.com', 'actionrecipesmagazine.com', 'globalfurniturereport.com']",,silver,0.0,0.0
28,U,"093 Gray Forest, Ayalaview, TX 79362",some_college,childcare,8,1,3.0,2014.0,"['bsb', 'fb', 'fb', 'fb', 'fb', 'bsb', 'c', 'c', 'fb', 'bxb']",1,1.94,52.43,pursuit,,1,Infinity,"['wrestlerreport.com', 'financeinfo.com', 'QSRcampingreport.com', 'totalmarketclips.com']",,bronze,0.0,0.0
